length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.59,2.000,Flat,5,5,,,,,,
0.25,13.500,Hill,5,5,,,,,,
0.54,-3.900,Abfahrt,5,5,,,,,,
0.67,3.800,Hill,5,5,,,,,,
0.34,-3.300,Abfahrt,5,5,,,,,,
0.64,3.900,Hill,5,5,,,,,,
0.32,1.200,Flat,5,5,,,,,,
0.37,-5.800,Abfahrt,5,5,,,,,,
2.12,0.500,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.48,3.100,Flat,5,5,,,,,,
0.26,14.500,Hill,5,5,,,,,,
0.43,-8.000,Abfahrt,5,5,,,,,,
2.07,-2.000,Flat,5,5,,,,,,
0.27,6.300,Hill,5,5,,,,,,
0.57,-5.000,Abfahrt,5,5,,,,,,
3.98,1.500,Flat,5,5,,,,,,
0.31,11.000,Hill,5,5,,,,,,
0.50,-2.700,Flat,5,5,,,,,,
2.25,2.300,Flat,5,5,,,,,,
0.56,10.900,Hill,5,5,,,,,,
0.46,-0.900,Flat,5,5,,,,,,
0.21,8.700,Hill,5,5,,,,,,
0.42,-8.600,Abfahrt,5,5,,,,,,
4.08,-2.300,Abfahrt,5,5,,,,,,
0.47,4.300,Hill,5,5,,,,,,
0.23,11.200,Hill,5,5,,,,,,
0.46,-8.800,Abfahrt,5,5,,,,,,
1.00,-2.700,Abfahrt,5,5,,,,,,
0.44,-8.000,Abfahrt,5,5,,,,,,
11.62,-0.500,Flat,5,5,,,,,,
0.76,5.900,Hill,5,5,climb_start,Anstieg 3,null,,,
0.26,8.500,Hill,5,5,,,,,,
0.28,2.900,Hill,5,5,,,,,,
0.29,8.600,Hill,5,5,,,,climb_top,Anstieg 3,4
0.96,-0.900,Flat,5,5,,,,,,
0.28,-13.800,Abfahrt,5,5,,,,,,
1.12,-1.600,Flat,5,5,,,,,,
0.81,4.800,Hill,5,5,,,,,,
0.25,-6.800,Abfahrt,5,5,,,,,,
0.86,1.600,Flat,5,5,,,,,,
0.37,-1.500,Flat,5,5,,,,,,
0.72,3.700,Hill,5,5,,,,,,
0.49,8.100,Hill,5,5,,,,,,
0.52,0.600,Flat,5,5,,,,,,
0.33,8.800,Hill,5,5,,,,,,
0.35,-6.900,Abfahrt,5,5,,,,,,
0.51,1.800,Flat,5,5,,,,,,
0.27,-14.400,Abfahrt,5,5,,,,,,
0.64,7.900,Hill,5,5,,,,,,
0.24,-8.700,Abfahrt,5,5,,,,,,
0.41,-2.100,Flat,5,5,,,,,,
0.53,2.200,Flat,5,5,,,,,,
0.35,7.400,Hill,5,5,,,,,,
0.32,-4.400,Abfahrt,5,5,,,,,,
0.49,8.600,Hill,5,5,,,,,,
0.35,-3.600,Abfahrt,5,5,,,,,,
0.23,13.800,Hill,5,5,,,,,,
0.24,1.800,Flat,5,5,,,,,,
0.44,9.200,Hill,5,5,,,,,,
0.27,-25.200,Abfahrt,5,5,,,,,,
0.99,-2.200,Abfahrt,5,5,,,,,,
0.24,-16.700,Abfahrt,5,5,,,,,,
0.24,13.600,Hill,5,5,,,,,,
0.34,-22.800,Abfahrt,5,5,,,,,,
0.22,-7.300,Abfahrt,5,5,,,,,,
0.30,19.500,Hill,5,5,,,,,,
0.36,-26.300,Abfahrt,5,5,,,,,,
0.26,8.000,Hill,5,5,,,,,,
0.34,0.900,Flat,5,5,,,,,,
0.21,-32.900,Abfahrt,5,5,,,,,,
0.23,21.400,Hill,5,5,,,,,,
0.46,-15.500,Abfahrt,5,5,,,,,,
0.52,6.500,Hill,5,5,,,,,,
0.32,-11.200,Abfahrt,5,5,,,,,,
0.57,4.800,Hill,5,5,,,,,,
0.42,-12.300,Abfahrt,5,5,,,,,,
0.44,8.000,Hill,5,5,,,,,,
0.77,-4.800,Abfahrt,5,5,,,,,,
0.34,-10.100,Abfahrt,5,5,,,,,,
0.66,-5.300,Abfahrt,5,5,,,,,,
7.93,-1.200,Flat,5,5,,,,,,
0.51,2.300,Flat,5,5,,,,,,
8.75,-0.300,Flat,5,5,,,,finish_flat,Ziel,null
