length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.46,-0.400,Flat,5,5,,,,,,
0.42,-6.900,Abfahrt,5,5,,,,,,
0.54,-12.600,Abfahrt,5,5,,,,,,
0.51,-6.900,Abfahrt,5,5,,,,,,
0.78,-1.900,Flat,5,5,,,,,,
0.46,5.000,Mountain,5,5,climb_start,Forcella Staulanza,null,,,
1.36,8.800,Mountain,5,5,,,,,,
0.43,6.000,Mountain,5,5,,,,,,
0.35,0.600,Mountain,5,5,,,,,,
3.17,7.100,Mountain,5,5,,,,,,
0.52,4.000,Mountain,5,5,,,,climb_top,Forcella Staulanza,2
0.65,-2.800,Abfahrt,5,5,,,,,,
2.72,-7.300,Abfahrt,5,5,,,,,,
1.20,-4.000,Abfahrt,5,5,,,,,,
0.89,-9.200,Abfahrt,5,5,,,,,,
0.78,2.200,Flat,5,5,,,,,,
2.30,-1.900,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.63,-8.400,Abfahrt,5,5,,,,,,
0.61,-3.300,Abfahrt,5,5,,,,,,
1.10,11.100,Mountain,5,5,climb_start,Passo Giau,null,,,
0.42,5.200,Mountain,5,5,,,,,,
0.43,12.100,High_Mountain,5,5,,,,,,
0.66,6.700,High_Mountain,5,5,,,,,,
1.19,11.100,High_Mountain,5,5,,,,,,
0.44,6.400,High_Mountain,5,5,,,,,,
1.72,9.800,High_Mountain,5,5,,,,,,
0.45,6.200,High_Mountain,5,5,,,,,,
0.58,12.100,High_Mountain,5,5,,,,,,
0.94,7.700,High_Mountain,5,5,,,,,,
0.45,11.800,High_Mountain,5,5,,,,,,
1.32,8.900,High_Mountain,5,5,,,,climb_top,Passo Giau,HC
1.32,-6.200,Abfahrt,5,5,,,,,,
0.52,-10.200,Abfahrt,5,5,,,,,,
0.38,-5.500,Abfahrt,5,5,,,,,,
3.66,-9.200,Abfahrt,5,5,,,,,,
1.25,-5.800,Abfahrt,5,5,,,,,,
0.36,-12.800,Abfahrt,5,5,,,,,,
0.36,-6.700,Abfahrt,5,5,,,,,,
0.39,-11.300,Abfahrt,5,5,,,,,,
0.83,-4.600,Abfahrt,5,5,,,,,,
0.65,0.900,Mountain,5,5,climb_start,Passo Falzarego,null,,,
2.81,5.900,Mountain,5,5,,,,,,
1.05,2.500,Mountain,5,5,,,,,,
0.54,-0.600,Mountain,5,5,,,,,,
1.43,3.300,Mountain,5,5,,,,,,
5.03,7.000,Mountain,5,5,,,,climb_top,Passo Falzarego,1
0.97,-7.600,Abfahrt,5,5,,,,,,
0.60,-0.500,Flat,5,5,,,,,,
0.50,-11.000,Abfahrt,5,5,,,,,,
1.73,-5.700,Abfahrt,5,5,,,,,,
0.70,-8.400,Abfahrt,5,5,,,,,,
0.50,-3.200,Abfahrt,5,5,,,,,,
4.45,-6.500,Abfahrt,5,5,,,,,,
0.67,-0.400,Flat,5,5,,,,,,
1.92,-3.600,Abfahrt,5,5,,,,,,
0.62,-8.400,Abfahrt,5,5,,,,,,
0.73,-1.500,Flat,5,5,,,,,,
1.00,-5.400,Abfahrt,5,5,,,,,,
0.42,-8.600,Abfahrt,5,5,,,,,,
1.24,-2.300,Abfahrt,5,5,,,,,,
3.11,-7.500,Abfahrt,5,5,,,,,,
0.71,-3.700,Abfahrt,5,5,,,,,,
3.95,-0.500,Flat,5,5,,,,,,
1.38,8.700,Mountain,5,5,climb_start,Alleghe,null,,,
0.44,14.500,Mountain,5,5,,,,,,
0.52,5.000,Mountain,5,5,,,,,,
2.67,10.200,Mountain,5,5,,,,finish_mountain,Alleghe,2
