length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.44,5.700,Hill,5,5,,,,,,
0.56,-4.100,Abfahrt,5,5,,,,,,
13.91,0.300,Flat,5,5,,,,,,
1.76,-3.400,Abfahrt,5,5,,,,,,
1.78,1.700,Flat,5,5,,,,sprint_intermediate,Sprint 1,Sprint
1.54,-3.400,Abfahrt,5,5,,,,,,
24.09,0.500,Flat,5,5,,,,,,
1.07,5.900,Hill,5,5,,,,,,
0.60,-0.200,Flat,5,5,,,,,,
0.37,-4.300,Abfahrt,5,5,,,,,,
0.80,0.700,Flat,5,5,,,,,,
0.69,5.000,Hill,5,5,,,,,,
1.04,-0.500,Flat,5,5,,,,,,
0.44,3.200,Flat,5,5,,,,,,
0.71,0.200,Flat,5,5,,,,,,
0.50,-5.900,Abfahrt,5,5,,,,,,
5.36,-0.900,Flat,5,5,,,,,,
1.20,2.200,Flat,5,5,,,,,,
0.60,6.800,Hill,5,5,,,,,,
0.82,-4.200,Abfahrt,5,5,,,,,,
0.49,-7.600,Abfahrt,5,5,,,,,,
0.64,1.700,Flat,5,5,,,,,,
0.66,-5.500,Abfahrt,5,5,,,,,,
2.50,5.200,Hill,5,5,climb_start,Anstieg 2,null,,,
1.57,0.500,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
1.01,4.400,Hill,5,5,,,,,,
0.43,0.900,Flat,5,5,,,,,,
0.42,8.300,Hill,5,5,,,,,,
2.28,4.200,Hill,5,5,,,,climb_top,Anstieg 2,2
0.74,1.200,Flat,5,5,,,,,,
3.92,-5.200,Abfahrt,5,5,,,,,,
0.53,-11.200,Abfahrt,5,5,,,,,,
1.38,-5.800,Abfahrt,5,5,,,,,,
0.46,3.500,Hill,5,5,climb_start,Anstieg 3,null,,,
0.47,13.500,Hill,5,5,,,,,,
0.66,5.000,Hill,5,5,,,,climb_top,Anstieg 3,4
3.11,-5.000,Abfahrt,5,5,,,,,,
0.78,9.400,Hill,5,5,climb_start,Anstieg 4,null,,,
0.42,6.300,Hill,5,5,,,,,,
0.38,-5.700,Abfahrt,5,5,,,,,,
0.48,4.500,Hill,5,5,,,,climb_top,Anstieg 4,4
0.80,-7.200,Abfahrt,5,5,,,,,,
0.40,-10.500,Abfahrt,5,5,,,,,,
0.56,0.600,Flat,5,5,climb_start,Anstieg 5,null,,,
0.70,11.000,Hill,5,5,,,,,,
0.48,1.400,Hill,5,5,,,,,,
0.51,10.000,Hill,5,5,,,,,,
0.86,2.100,Hill,5,5,,,,climb_top,Anstieg 5,3
1.14,-8.400,Abfahrt,5,5,,,,,,
0.46,-3.500,Abfahrt,5,5,,,,,,
0.61,7.400,Medium_Mountain,5,5,climb_start,Anstieg 6,null,,,
0.77,4.600,Medium_Mountain,5,5,,,,,,
0.53,11.200,Medium_Mountain,5,5,,,,,,
2.33,5.900,Medium_Mountain,5,5,,,,,,
0.86,2.600,Medium_Mountain,5,5,,,,,,
0.73,6.300,Medium_Mountain,5,5,,,,climb_top,Anstieg 6,2
0.74,-1.200,Flat,5,5,,,,,,
2.28,-4.200,Abfahrt,5,5,,,,,,
0.42,-8.300,Abfahrt,5,5,,,,,,
0.43,-0.900,Flat,5,5,,,,,,
1.01,-4.400,Abfahrt,5,5,,,,,,
1.57,-0.500,Flat,5,5,,,,,,
2.50,-5.200,Abfahrt,5,5,,,,,,
0.66,5.500,Hill,5,5,,,,,,
0.64,-1.700,Flat,5,5,,,,,,
0.49,7.600,Hill,5,5,,,,,,
0.82,4.200,Hill,5,5,,,,,,
0.60,-6.800,Abfahrt,5,5,,,,,,
31.98,-0.200,Flat,5,5,,,,,,
0.61,-3.500,Abfahrt,5,5,,,,,,
1.15,0.100,Flat,5,5,,,,finish_flat,Ziel,null
