length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.38,-0.500,Flat,5,5,,,,,,
1.19,-4.900,Abfahrt,5,5,,,,,,
0.28,1.900,Flat,5,5,,,,,,
0.30,-3.400,Abfahrt,5,5,,,,,,
2.24,4.300,Hill,5,5,,,,,,
0.94,1.600,Flat,5,5,,,,,,
0.44,-4.900,Abfahrt,5,5,,,,,,
1.20,4.500,Hill,5,5,,,,,,
0.79,0.500,Flat,5,5,,,,,,
0.73,-2.200,Flat,5,5,,,,,,
0.72,5.900,Hill,5,5,,,,,,
0.64,2.300,Flat,5,5,,,,,,
0.35,-0.600,Flat,5,5,,,,,,
0.68,-5.000,Abfahrt,5,5,,,,,,
1.29,0.900,Flat,5,5,,,,,,
1.27,4.200,Hill,5,5,,,,,,
0.85,-4.500,Abfahrt,5,5,,,,,,
1.54,1.700,Flat,5,5,,,,,,
0.65,-4.200,Abfahrt,5,5,,,,,,
2.02,-7.500,Abfahrt,5,5,,,,,,
2.20,-3.100,Abfahrt,5,5,,,,,,
5.89,4.700,Medium_Mountain,5,5,climb_start,Anstieg 1,null,,,
0.61,1.000,Flat,5,5,,,,,,
0.75,-1.700,Flat,5,5,,,,,,
0.56,-4.200,Abfahrt,5,5,,,,,,
0.40,6.200,Medium_Mountain,5,5,,,,,,
0.41,2.700,Medium_Mountain,5,5,,,,,,
0.33,-2.800,Flat,5,5,,,,,,
0.95,4.500,Medium_Mountain,5,5,,,,climb_top,Anstieg 1,3
0.29,-0.700,Flat,5,5,,,,,,
2.00,-4.200,Abfahrt,5,5,,,,,,
0.24,2.100,Flat,5,5,,,,,,
2.07,-5.200,Abfahrt,5,5,,,,,,
0.85,3.000,Hill,5,5,,,,,,
0.55,0.100,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
1.78,-4.400,Abfahrt,5,5,,,,,,
0.94,3.000,Hill,5,5,,,,,,
0.30,-3.100,Abfahrt,5,5,,,,,,
0.59,0.500,Flat,5,5,,,,,,
0.74,-2.600,Abfahrt,5,5,,,,,,
0.57,-5.300,Abfahrt,5,5,,,,,,
0.33,3.900,Flat,5,5,,,,,,
0.64,0.800,Flat,5,5,,,,,,
5.80,-3.600,Abfahrt,5,5,,,,,,
10.70,0.300,Flat,5,5,,,,,,
0.80,-2.300,Flat,5,5,,,,,,
0.85,5.900,Hill,5,5,climb_start,Anstieg 2,null,,,
0.88,1.000,Flat,5,5,,,,,,
0.20,-4.900,Abfahrt,5,5,,,,,,
0.20,4.800,Hill,5,5,,,,,,
0.47,-3.400,Abfahrt,5,5,,,,,,
1.94,4.000,Hill,5,5,,,,,,
0.80,1.500,Flat,5,5,,,,,,
0.59,7.000,Hill,5,5,,,,,,
0.48,-4.700,Abfahrt,5,5,,,,,,
0.77,5.500,Hill,5,5,,,,,,
0.52,0.700,Flat,5,5,,,,,,
0.34,5.600,Hill,5,5,,,,climb_top,Anstieg 2,4
0.61,-3.500,Abfahrt,5,5,,,,,,
0.92,-6.400,Abfahrt,5,5,,,,,,
0.30,3.300,Flat,5,5,,,,,,
0.65,-4.800,Abfahrt,5,5,,,,,,
0.70,0.800,Flat,5,5,,,,,,
0.35,-5.600,Abfahrt,5,5,,,,,,
0.25,0.400,Flat,5,5,,,,,,
1.49,-4.600,Abfahrt,5,5,,,,,,
0.28,3.000,Flat,5,5,,,,,,
2.99,-1.200,Flat,5,5,,,,,,
0.50,2.800,Flat,5,5,,,,,,
5.84,-0.600,Flat,5,5,,,,,,
0.22,3.900,Flat,5,5,,,,,,
29.11,0.000,Flat,5,5,,,,finish_flat,Ziel,null
