length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
2.38,-2.500,Abfahrt,5,5,,,,,,
1.46,-7.200,Abfahrt,5,5,,,,,,
0.88,-1.000,Flat,5,5,,,,,,
0.41,6.500,Hill,5,5,,,,,,
7.73,0.000,Flat,5,5,,,,,,
0.39,-5.600,Abfahrt,5,5,,,,,,
1.80,0.300,Flat,5,5,,,,,,
0.59,5.800,Hill,5,5,,,,,,
0.50,-2.200,Flat,5,5,,,,,,
0.55,1.800,Flat,5,5,,,,,,
2.48,5.700,Hill,5,5,,,,,,
0.59,-2.200,Flat,5,5,,,,,,
0.41,-7.700,Abfahrt,5,5,,,,,,
1.29,-1.900,Flat,5,5,,,,,,
1.45,-7.200,Abfahrt,5,5,,,,,,
7.08,-0.300,Flat,5,5,,,,,,
0.62,-3.500,Abfahrt,5,5,,,,,,
1.24,1.200,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.89,-2.600,Flat,5,5,,,,,,
1.23,7.400,Hill,5,5,,,,,,
2.28,-0.100,Flat,5,5,,,,,,
0.74,6.400,Hill,5,5,,,,,,
2.26,-4.200,Abfahrt,5,5,,,,,,
1.66,-0.300,Flat,5,5,,,,,,
0.38,7.900,Hill,5,5,,,,,,
1.02,-2.200,Abfahrt,5,5,,,,,,
5.20,2.200,Flat,5,5,,,,,,
0.75,7.200,Hill,5,5,,,,,,
0.70,2.600,Hill,5,5,,,,,,
1.33,5.600,Hill,5,5,,,,,,
1.45,1.300,Flat,5,5,,,,,,
0.82,-3.100,Abfahrt,5,5,,,,,,
0.81,0.400,Flat,5,5,,,,,,
4.26,-4.200,Abfahrt,5,5,,,,,,
0.82,3.300,Hill,5,5,,,,,,
5.24,-0.500,Flat,5,5,,,,,,
0.44,-4.600,Abfahrt,5,5,,,,,,
7.38,-0.600,Flat,5,5,,,,,,
1.21,9.900,Hill,5,5,,,,,,
1.84,1.400,Hill,5,5,,,,,,
1.37,-3.000,Abfahrt,5,5,,,,,,
1.92,-6.100,Abfahrt,5,5,,,,,,
8.78,0.200,Flat,5,5,,,,,,
0.39,-5.600,Abfahrt,5,5,,,,,,
1.78,0.400,Flat,5,5,,,,,,
0.61,5.600,Hill,5,5,,,,,,
0.50,-2.200,Flat,5,5,,,,,,
0.55,1.800,Flat,5,5,,,,,,
2.48,5.700,Hill,5,5,,,,,,
0.57,-2.200,Flat,5,5,,,,,,
0.42,-7.600,Abfahrt,5,5,,,,,,
1.29,-1.900,Flat,5,5,,,,,,
1.44,-7.200,Abfahrt,5,5,,,,,,
0.71,-1.300,Flat,5,5,,,,,,
0.52,5.000,Hill,5,5,,,,,,
0.41,-4.800,Abfahrt,5,5,,,,,,
6.10,0.100,Flat,5,5,,,,,,
0.36,6.400,Hill,5,5,,,,,,
0.97,10.400,Hill,5,5,,,,,,
1.84,1.400,Flat,5,5,,,,,,
1.61,-3.200,Abfahrt,5,5,,,,,,
1.49,-7.100,Abfahrt,5,5,,,,,,
4.31,-0.600,Flat,5,5,,,,finish_flat,Ziel,null
