length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.37,-5.700,Abfahrt,5,5,,,,,,
0.62,6.500,Hill,5,5,,,,,,
2.15,-6.500,Abfahrt,5,5,,,,,,
5.09,-0.900,Flat,5,5,,,,,,
0.34,7.000,Hill,5,5,,,,,,
0.66,2.300,Flat,5,5,,,,,,
0.97,-4.300,Abfahrt,5,5,,,,,,
0.66,9.400,Hill,5,5,,,,,,
0.47,2.600,Flat,5,5,,,,,,
1.36,-6.000,Abfahrt,5,5,,,,,,
8.51,0.000,Flat,5,5,,,,,,
0.60,4.700,Hill,5,5,,,,,,
0.49,-6.000,Abfahrt,5,5,,,,,,
2.23,0.000,Flat,5,5,,,,,,
0.39,10.700,Hill,5,5,,,,,,
0.98,4.600,Hill,5,5,,,,,,
0.59,14.500,Hill,5,5,,,,,,
1.08,2.400,Hill,5,5,,,,,,
1.72,-1.400,Flat,5,5,,,,,,
0.40,-5.300,Abfahrt,5,5,,,,,,
0.57,7.000,Hill,5,5,,,,,,
2.17,-6.400,Abfahrt,5,5,,,,,,
5.09,-0.900,Flat,5,5,,,,,,
0.34,7.000,Hill,5,5,,,,,,
0.66,2.300,Flat,5,5,,,,,,
0.97,-4.300,Abfahrt,5,5,,,,,,
0.66,9.400,Hill,5,5,,,,,,
0.48,2.600,Flat,5,5,,,,,,
1.36,-6.000,Abfahrt,5,5,,,,,,
8.53,0.000,Flat,5,5,,,,,,
0.63,4.300,Hill,5,5,,,,,,
0.45,-6.200,Abfahrt,5,5,,,,,,
2.25,0.000,Hill,5,5,,,,,,
0.38,10.900,Hill,5,5,,,,,,
0.99,4.600,Hill,5,5,,,,,,
0.59,14.500,Hill,5,5,,,,,,
1.07,2.500,Hill,5,5,,,,,,
1.73,-1.400,Flat,5,5,,,,,,
0.37,-5.700,Abfahrt,5,5,,,,,,
0.62,6.500,Hill,5,5,,,,,,
2.15,-6.500,Abfahrt,5,5,,,,,,
5.19,-0.800,Flat,5,5,,,,,,
0.26,8.700,Hill,5,5,,,,,,
0.63,2.300,Flat,5,5,,,,,,
0.50,-2.200,Flat,5,5,,,,,,
0.47,-6.400,Abfahrt,5,5,,,,,,
0.66,9.300,Hill,5,5,,,,,,
0.47,2.600,Flat,5,5,,,,,,
1.41,-5.900,Abfahrt,5,5,,,,,,
4.31,-0.100,Flat,5,5,,,,finish_flat,Ziel,null
