length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
5.32,-1.200,Flat,5,5,,,,,,
0.51,-10.200,Abfahrt,5,5,,,,,,
4.08,0.200,Flat,5,5,,,,,,
1.48,5.300,Hill,5,5,,,,,,
0.46,2.000,Hill,5,5,,,,,,
0.46,5.700,Hill,5,5,,,,,,
1.39,-0.400,Flat,5,5,,,,,,
1.82,-5.300,Abfahrt,5,5,,,,,,
0.70,-1.000,Flat,5,5,,,,,,
0.98,7.800,Hill,5,5,,,,,,
0.50,4.600,Hill,5,5,,,,,,
0.44,-1.100,Flat,5,5,,,,,,
0.49,4.700,Hill,5,5,,,,,,
0.49,-0.200,Flat,5,5,,,,,,
0.66,5.500,Hill,5,5,,,,,,
0.62,0.600,Hill,5,5,,,,,,
0.81,-2.500,Abfahrt,5,5,,,,,,
0.61,-7.700,Abfahrt,5,5,,,,,,
0.82,-4.900,Abfahrt,5,5,,,,,,
0.71,4.900,Hill,5,5,,,,,,
3.84,-0.400,Flat,5,5,,,,,,
0.61,6.600,Hill,5,5,,,,,,
0.82,3.500,Hill,5,5,,,,,,
0.81,7.800,Hill,5,5,,,,,,
1.28,1.300,Flat,5,5,,,,,,
1.49,-6.400,Abfahrt,5,5,,,,,,
0.58,-2.800,Abfahrt,5,5,,,,,,
1.06,4.800,Hill,5,5,,,,,,
1.21,-6.000,Abfahrt,5,5,,,,,,
0.58,3.400,Hill,5,5,,,,,,
1.12,-1.700,Flat,5,5,,,,,,
2.51,3.500,Hill,5,5,,,,,,
0.64,-2.200,Abfahrt,5,5,,,,,,
0.54,-5.400,Abfahrt,5,5,,,,,,
0.85,-1.600,Flat,5,5,,,,,,
0.47,-5.100,Abfahrt,5,5,,,,,,
0.37,2.400,Hill,5,5,,,,,,
0.51,-4.700,Abfahrt,5,5,,,,,,
0.99,-7.800,Abfahrt,5,5,,,,,,
0.40,-0.200,Flat,5,5,,,,,,
2.34,4.700,Hill,5,5,,,,,,
1.13,0.100,Hill,5,5,,,,,,
0.56,-5.200,Abfahrt,5,5,,,,,,
0.40,-1.700,Flat,5,5,,,,,,
1.47,-5.300,Abfahrt,5,5,,,,,,
3.71,-0.500,Flat,5,5,,,,,,
0.48,2.300,Flat,5,5,,,,,,
0.41,12.000,Hill,5,5,,,,,,
0.65,-3.100,Abfahrt,5,5,,,,,,
0.37,-9.500,Abfahrt,5,5,,,,,,
2.37,0.200,Flat,5,5,,,,,,
0.75,4.400,Hill,5,5,,,,,,
0.81,-3.700,Abfahrt,5,5,,,,,,
0.42,1.200,Flat,5,5,,,,,,
2.03,4.500,Hill,5,5,,,,,,
2.00,-2.600,Abfahrt,5,5,,,,,,
0.64,6.400,Hill,5,5,,,,,,
0.55,3.300,Hill,5,5,,,,,,
3.85,-1.900,Flat,5,5,,,,,,
0.64,6.100,Hill,5,5,,,,,,
2.26,-0.600,Flat,5,5,,,,,,
2.02,-4.000,Abfahrt,5,5,,,,,,
2.98,0.000,Flat,5,5,,,,,,
0.98,5.000,Hill,5,5,,,,,,
1.29,2.200,Flat,5,5,,,,,,
1.18,-1.800,Flat,5,5,,,,,,
0.89,-6.000,Abfahrt,5,5,,,,,,
0.55,8.700,Hill,5,5,,,,,,
2.92,-0.100,Flat,5,5,,,,,,
0.96,-6.200,Abfahrt,5,5,,,,,,
1.11,4.800,Hill,5,5,,,,,,
1.11,-0.300,Flat,5,5,,,,,,
1.31,-4.100,Abfahrt,5,5,,,,,,
3.32,0.100,Flat,5,5,,,,,,
1.56,3.900,Hill,5,5,,,,,,
0.81,-0.200,Flat,5,5,,,,,,
0.51,-5.700,Abfahrt,5,5,,,,,,
0.98,-1.500,Flat,5,5,,,,,,
0.44,6.800,Hill,5,5,,,,,,
2.45,1.100,Flat,5,5,,,,,,
0.83,-4.100,Abfahrt,5,5,,,,,,
0.56,5.000,Hill,5,5,,,,,,
1.82,-0.300,Flat,5,5,,,,,,
0.53,3.800,Hill,5,5,,,,,,
0.86,-0.100,Flat,5,5,,,,,,
0.38,4.700,Hill,5,5,,,,,,
0.92,-0.400,Flat,5,5,,,,,,
0.36,6.700,Hill,5,5,,,,,,
4.12,0.300,Flat,5,5,,,,,,
0.82,-7.000,Abfahrt,5,5,,,,,,
1.08,-0.100,Flat,5,5,,,,,,
1.02,6.600,Hill,5,5,,,,,,
0.43,3.000,Hill,5,5,,,,,,
3.97,-1.300,Flat,5,5,,,,,,
1.45,-4.600,Abfahrt,5,5,,,,,,
0.40,0.500,Flat,5,5,,,,,,
0.64,5.200,Hill,5,5,,,,,,
0.67,-4.500,Abfahrt,5,5,,,,,,
3.51,0.100,Flat,5,5,,,,,,
0.60,8.300,Hill,5,5,,,,,,
0.45,-0.400,Flat,5,5,,,,,,
0.88,-5.800,Abfahrt,5,5,,,,,,
0.73,5.800,Hill,5,5,,,,,,
1.66,1.600,Flat,5,5,,,,,,
0.59,-8.600,Abfahrt,5,5,,,,,,
0.80,-2.600,Abfahrt,5,5,,,,,,
1.78,3.300,Hill,5,5,,,,,,
1.59,-4.600,Abfahrt,5,5,,,,,,
1.00,-1.000,Flat,5,5,,,,,,
0.75,8.400,Hill,5,5,,,,,,
8.70,-0.100,Flat,5,5,,,,,,
0.89,-6.000,Abfahrt,5,5,,,,,,
0.55,8.700,Hill,5,5,,,,,,
2.92,-0.100,Flat,5,5,,,,,,
0.96,-6.200,Abfahrt,5,5,,,,,,
1.13,4.800,Hill,5,5,,,,,,
1.24,-0.800,Flat,5,5,,,,,,
0.91,-5.100,Abfahrt,5,5,,,,,,
4.06,0.400,Flat,5,5,,,,,,
0.44,6.800,Hill,5,5,,,,,,
1.42,2.200,Flat,5,5,,,,,,
2.09,-1.400,Flat,5,5,,,,,,
2.86,1.300,Flat,5,5,,,,,,
0.66,-2.100,Abfahrt,5,5,,,,,,
0.89,-6.000,Abfahrt,5,5,,,,,,
0.51,9.000,Hill,5,5,,,,,,
2.10,0.000,Flat,5,5,,,,finish_flat,Ziel,null
