length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.40,-2.800,Flat,5,5,,,,,,
0.24,2.000,Flat,5,5,,,,,,
1.48,-4.000,Abfahrt,5,5,,,,,,
14.86,0.100,Flat,5,5,,,,,,
0.44,-3.300,Abfahrt,5,5,,,,,,
2.27,0.500,Flat,5,5,,,,,,
0.82,4.800,Hill,5,5,,,,,,
1.62,-2.700,Abfahrt,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.33,2.300,Flat,5,5,,,,,,
0.69,9.800,Hill,5,5,climb_start,Anstieg 2,null,,,
1.04,6.000,Hill,5,5,,,,climb_top,Anstieg 2,4
0.35,-7.700,Abfahrt,5,5,,,,,,
0.86,-1.500,Flat,5,5,,,,,,
1.25,-7.600,Abfahrt,5,5,,,,,,
0.63,1.900,Hill,5,5,climb_start,Anstieg 3,null,,,
0.37,5.700,Medium_Mountain,5,5,,,,,,
0.54,-7.000,Abfahrt,5,5,,,,,,
0.52,4.000,Medium_Mountain,5,5,,,,,,
2.25,8.600,Medium_Mountain,5,5,,,,,,
0.72,1.100,Medium_Mountain,5,5,,,,climb_top,Anstieg 3,HC
1.48,-9.100,Abfahrt,5,5,,,,,,
1.00,-4.300,Abfahrt,5,5,,,,,,
2.94,6.700,Medium_Mountain,5,5,climb_start,Anstieg 4,null,,,
0.41,-0.800,Flat,5,5,,,,,,
0.84,7.700,Medium_Mountain,5,5,,,,climb_top,Anstieg 4,3
0.50,-4.400,Abfahrt,5,5,,,,,,
0.52,5.300,Medium_Mountain,5,5,,,,,,
0.51,-7.000,Abfahrt,5,5,,,,,,
0.32,-2.200,Abfahrt,5,5,,,,,,
0.45,-11.000,Abfahrt,5,5,,,,,,
0.30,-5.400,Abfahrt,5,5,,,,,,
0.30,-9.700,Abfahrt,5,5,,,,,,
0.37,1.300,Flat,5,5,,,,,,
0.77,-10.900,Abfahrt,5,5,,,,,,
0.59,-1.500,Flat,5,5,,,,,,
0.57,-10.400,Abfahrt,5,5,,,,,,
1.61,-5.500,Abfahrt,5,5,,,,,,
1.34,0.800,Flat,5,5,,,,,,
1.38,-1.900,Flat,5,5,,,,,,
0.68,4.400,Hill,5,5,,,,,,
0.55,-6.500,Abfahrt,5,5,,,,,,
2.28,0.800,Flat,5,5,,,,,,
0.81,4.100,Hill,5,5,,,,,,
0.90,-2.600,Flat,5,5,,,,,,
0.34,5.100,Hill,5,5,,,,,,
0.49,-6.800,Abfahrt,5,5,,,,,,
3.94,0.600,Flat,5,5,,,,,,
0.68,6.000,Hill,5,5,,,,,,
0.27,-1.500,Flat,5,5,,,,,,
0.36,-6.600,Abfahrt,5,5,,,,,,
0.43,0.100,Flat,5,5,,,,,,
0.34,3.700,Hill,5,5,,,,,,
0.48,-2.400,Flat,5,5,,,,,,
0.41,5.200,Hill,5,5,,,,,,
0.37,-4.000,Abfahrt,5,5,,,,,,
1.25,1.700,Flat,5,5,,,,,,
0.51,-2.600,Flat,5,5,,,,,,
0.22,4.200,Hill,5,5,,,,,,
0.25,-6.000,Abfahrt,5,5,,,,,,
0.24,6.000,Hill,5,5,,,,,,
1.30,0.500,Flat,5,5,,,,,,
0.85,3.900,Hill,5,5,,,,,,
0.33,-2.200,Flat,5,5,,,,,,
1.73,8.700,Medium_Mountain,5,5,climb_start,Zielanstieg,null,,,
0.44,5.700,Medium_Mountain,5,5,,,,,,
1.11,-0.400,Flat,5,5,,,,,,
0.71,4.300,Medium_Mountain,5,5,,,,,,
0.78,-2.800,Flat,5,5,,,,,,
0.52,3.800,Medium_Mountain,5,5,,,,,,
1.29,-1.700,Flat,5,5,,,,,,
1.40,1.300,Flat,5,5,,,,,,
0.32,5.900,Medium_Mountain,5,5,,,,,,
0.57,-0.700,Flat,5,5,,,,,,
0.77,10.300,Medium_Mountain,5,5,,,,,,
0.45,7.400,Medium_Mountain,5,5,,,,,,
0.42,0.600,Flat,5,5,,,,,,
0.26,10.400,Medium_Mountain,5,5,,,,,,
0.63,4.900,Medium_Mountain,5,5,,,,,,
0.22,1.400,Flat,5,5,,,,,,
1.03,6.700,Medium_Mountain,5,5,,,,,,
0.44,0.600,Flat,5,5,,,,,,
0.30,6.000,Medium_Mountain,5,5,,,,,,
0.48,1.900,Flat,5,5,,,,,,
0.63,9.700,Medium_Mountain,5,5,,,,,,
0.21,6.100,Medium_Mountain,5,5,,,,,,
0.78,11.900,Mountain,5,5,,,,,,
0.31,2.300,Mountain,5,5,,,,,,
0.38,8.400,Mountain,5,5,,,,,,
0.20,-3.200,Flat,5,5,,,,,,
0.58,4.500,Mountain,5,5,,,,,,
0.38,9.300,Mountain,5,5,,,,,,
0.36,2.400,Mountain,5,5,,,,finish_mountain,Zielanstieg,1
