length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
1.09,4.100,Hill,5,5,,,,,,
1.12,-4.000,Abfahrt,5,5,,,,,,
1.39,3.600,Hill,5,5,,,,,,
3.96,-4.700,Abfahrt,5,5,,,,,,
0.56,-9.100,Abfahrt,5,5,,,,,,
0.56,-3.700,Abfahrt,5,5,,,,,,
0.42,-10.900,Abfahrt,5,5,,,,,,
0.70,-5.600,Abfahrt,5,5,,,,,,
0.88,-8.900,Abfahrt,5,5,,,,,,
1.43,-4.000,Abfahrt,5,5,,,,,,
0.77,1.400,Flat,5,5,,,,,,
0.36,-4.800,Abfahrt,5,5,,,,,,
0.46,2.100,Flat,5,5,,,,,,
2.75,-1.000,Flat,5,5,,,,,,
1.54,10.100,Hill,5,5,,,,,,
0.60,-5.700,Abfahrt,5,5,,,,,,
0.58,5.200,Hill,5,5,,,,,,
0.35,-1.300,Flat,5,5,,,,,,
0.77,-7.000,Abfahrt,5,5,,,,,,
0.89,-11.000,Abfahrt,5,5,,,,,,
10.96,0.100,Flat,5,5,,,,,,
0.92,6.100,Hill,5,5,,,,,,
0.48,10.000,Hill,5,5,,,,,,
0.60,13.500,Hill,5,5,,,,,,
0.37,8.300,Hill,5,5,,,,,,
0.41,1.300,Flat,5,5,,,,,,
0.43,10.300,Medium_Mountain,5,5,,,,,,
0.79,4.600,Medium_Mountain,5,5,,,,,,
2.53,7.500,Medium_Mountain,5,5,,,,,,
0.43,2.200,Medium_Mountain,5,5,,,,,,
3.95,-4.800,Abfahrt,5,5,,,,,,
0.36,-10.100,Abfahrt,5,5,,,,,,
2.75,-7.200,Abfahrt,5,5,,,,,,
1.43,-4.000,Abfahrt,5,5,,,,,,
0.77,1.400,Flat,5,5,,,,,,
0.36,-4.800,Abfahrt,5,5,,,,,,
0.46,2.100,Flat,5,5,,,,,,
2.74,-1.000,Flat,5,5,,,,,,
1.56,10.000,Hill,5,5,,,,,,
0.62,-5.600,Abfahrt,5,5,,,,,,
0.56,5.500,Hill,5,5,,,,,,
0.72,-3.600,Abfahrt,5,5,,,,,,
1.28,-10.200,Abfahrt,5,5,,,,,,
9.01,0.300,Flat,5,5,,,,,,
0.61,5.100,Hill,5,5,,,,,,
0.58,-4.800,Abfahrt,5,5,,,,,,
0.77,1.400,Flat,5,5,,,,,,
0.36,-4.800,Abfahrt,5,5,,,,,,
0.46,2.100,Flat,5,5,,,,,,
2.68,-1.000,Flat,5,5,,,,,,
0.56,7.600,Hill,5,5,,,,,,
1.06,10.800,Hill,5,5,,,,,,
0.60,-5.700,Abfahrt,5,5,,,,,,
0.58,5.200,Hill,5,5,,,,,,
0.36,-1.500,Flat,5,5,,,,,,
0.37,-5.500,Abfahrt,5,5,,,,,,
0.51,-8.200,Abfahrt,5,5,,,,,,
0.67,-12.900,Abfahrt,5,5,,,,,,
2.86,0.000,Flat,5,5,,,,finish_flat,Ziel,null
