length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
2.35,0.600,Flat,5,5,,,,,,
0.45,-3.100,Abfahrt,5,5,,,,,,
19.24,0.000,Flat,5,5,,,,,,
0.79,4.600,Hill,5,5,climb_start,Cote de Secheras,null,,,
0.47,9.900,Hill,5,5,,,,,,
2.57,6.900,Hill,5,5,,,,,,
1.62,2.100,Flat,5,5,,,,climb_top,Cote de Secheras,2
2.08,-2.900,Abfahrt,5,5,,,,,,
0.87,-7.300,Abfahrt,5,5,,,,,,
0.46,-11.900,Abfahrt,5,5,,,,,,
1.25,-6.800,Abfahrt,5,5,,,,,,
5.42,-0.500,Flat,5,5,,,,,,
0.53,4.500,Hill,5,5,climb_start,Cote de Saint Jaen de Muzols,null,,,
0.53,14.300,Medium_Mountain,5,5,,,,,,
0.61,9.000,Medium_Mountain,5,5,,,,,,
0.63,12.100,Medium_Mountain,5,5,,,,,,
0.78,3.100,Medium_Mountain,5,5,,,,climb_top,Cote de Saint Jaen de Muzols,2
0.63,-2.800,Flat,5,5,,,,,,
0.60,1.100,Flat,5,5,,,,,,
0.65,-4.000,Abfahrt,5,5,,,,,,
0.68,-8.500,Abfahrt,5,5,,,,,,
0.38,-0.500,Flat,5,5,,,,,,
1.03,-7.800,Abfahrt,5,5,,,,,,
1.38,-4.500,Abfahrt,5,5,,,,,,
1.79,2.300,Hill,5,5,climb_start,Cote de Saint Barthelemy-Le-Pain,null,,,
0.77,9.500,Medium_Mountain,5,5,,,,,,
0.50,4.400,Medium_Mountain,5,5,,,,,,
0.44,12.900,Medium_Mountain,5,5,,,,,,
1.46,5.600,Medium_Mountain,5,5,,,,climb_top,Cote de Saint Barthelemy-Le-Pain,2
2.76,-3.400,Abfahrt,5,5,,,,,,
0.39,-8.100,Abfahrt,5,5,,,,,,
1.08,-3.900,Abfahrt,5,5,,,,,,
4.77,3.400,Hill,5,5,climb_start,Colombier Le Vieux,null,finish_hill,Colombier Le Vieux,3
