length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.21,-14.700,Abfahrt,5,5,,,,,,
0.46,-4.500,Abfahrt,5,5,,,,,,
0.26,1.000,Flat,5,5,,,,,,
0.95,-8.000,Abfahrt,5,5,,,,,,
0.54,0.500,Flat,5,5,,,,,,
0.40,-4.100,Flat,5,5,,,,,,
1.50,5.700,Medium_Mountain,5,5,climb_start,Anstieg 2,null,,,
0.21,-5.700,Abfahrt,5,5,,,,,,
0.36,9.800,Medium_Mountain,5,5,,,,,,
0.92,5.100,Medium_Mountain,5,5,,,,,,
0.32,-5.900,Abfahrt,5,5,,,,,,
0.38,3.600,Medium_Mountain,5,5,,,,,,
0.35,11.500,Medium_Mountain,5,5,,,,,,
0.78,5.800,Medium_Mountain,5,5,,,,,,
0.29,0.300,Medium_Mountain,5,5,,,,,,
0.27,11.100,Medium_Mountain,5,5,,,,,,
0.23,-7.300,Abfahrt,5,5,,,,,,
0.27,4.300,Medium_Mountain,5,5,,,,,,
0.26,16.600,Medium_Mountain,5,5,,,,climb_top,Anstieg 2,3
0.28,0.000,Medium_Mountain,5,5,,,,,,
0.26,-16.600,Abfahrt,5,5,,,,,,
0.27,-4.300,Abfahrt,5,5,,,,,,
0.23,7.300,Hill,5,5,,,,,,
0.27,-11.100,Abfahrt,5,5,,,,,,
0.29,-0.300,Flat,5,5,,,,,,
1.13,-7.500,Abfahrt,5,5,,,,,,
0.26,2.800,Flat,5,5,,,,,,
0.28,-0.100,Flat,5,5,,,,,,
1.45,-5.800,Abfahrt,5,5,,,,,,
0.21,5.700,Flat,5,5,,,,,,
1.50,-5.700,Abfahrt,5,5,,,,,,
0.68,0.800,Medium_Mountain,5,5,climb_start,Anstieg 3,null,,,
1.27,6.400,Medium_Mountain,5,5,,,,,,
0.21,-5.700,Abfahrt,5,5,,,,,,
0.36,9.800,Medium_Mountain,5,5,,,,,,
0.92,5.100,Medium_Mountain,5,5,,,,,,
0.32,-5.900,Abfahrt,5,5,,,,,,
0.38,3.600,Medium_Mountain,5,5,,,,,,
0.35,11.500,Medium_Mountain,5,5,,,,,,
0.78,5.800,Medium_Mountain,5,5,,,,,,
0.29,0.300,Medium_Mountain,5,5,,,,,,
0.27,11.100,Medium_Mountain,5,5,,,,,,
0.23,-7.300,Abfahrt,5,5,,,,,,
0.27,4.300,Medium_Mountain,5,5,,,,,,
0.27,16.300,Medium_Mountain,5,5,,,,,,
0.24,-4.300,Abfahrt,5,5,,,,,,
0.35,6.000,Medium_Mountain,5,5,,,,,,
0.51,1.600,Medium_Mountain,5,5,,,,climb_top,Anstieg 3,2
0.70,-5.200,Abfahrt,5,5,,,,,,
0.60,-8.800,Abfahrt,5,5,,,,,,
0.30,-0.100,Flat,5,5,,,,,,
0.31,-9.700,Abfahrt,5,5,,,,,,
0.81,-4.300,Abfahrt,5,5,,,,,,
0.22,-8.000,Abfahrt,5,5,,,,,,
0.45,-5.200,Abfahrt,5,5,,,,,,
1.23,6.200,Hill,5,5,climb_start,Anstieg 4,null,,,
0.34,-2.900,Flat,5,5,,,,,,
0.35,9.300,Hill,5,5,,,,climb_top,Anstieg 4,4
0.70,-5.100,Abfahrt,5,5,,,,,,
0.32,-9.600,Abfahrt,5,5,,,,,,
1.59,-3.300,Abfahrt,5,5,,,,,,
0.54,1.600,Flat,5,5,,,,,,
1.00,-2.200,Flat,5,5,,,,,,
3.04,2.700,Hill,5,5,,,,,,
0.61,-8.100,Abfahrt,5,5,,,,,,
0.37,-0.800,Flat,5,5,,,,,,
0.89,-7.400,Abfahrt,5,5,,,,,,
0.40,-2.000,Flat,5,5,,,,,,
0.89,-5.900,Abfahrt,5,5,,,,,,
0.36,3.900,Flat,5,5,,,,,,
0.23,-7.300,Abfahrt,5,5,,,,,,
0.32,1.800,Flat,5,5,,,,,,
1.85,-2.000,Flat,5,5,,,,,,
1.03,2.200,Flat,5,5,,,,,,
0.78,-2.100,Flat,5,5,,,,,,
0.44,5.200,Hill,5,5,,,,,,
0.47,-1.600,Flat,5,5,,,,,,
0.44,12.100,Hill,5,5,,,,,,
0.87,4.500,Hill,5,5,,,,,,
0.42,-4.000,Abfahrt,5,5,,,,,,
0.26,2.000,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.46,-9.900,Abfahrt,5,5,,,,,,
0.71,-4.200,Abfahrt,5,5,,,,,,
0.24,14.400,Hill,5,5,,,,,,
0.32,-8.100,Abfahrt,5,5,,,,,,
0.61,2.700,Hill,5,5,,,,,,
1.44,-6.600,Abfahrt,5,5,,,,,,
0.26,-1.100,Flat,5,5,,,,,,
0.38,5.400,Hill,5,5,climb_start,Anstieg 5,null,,,
0.36,8.400,Hill,5,5,,,,,,
0.31,12.700,Hill,5,5,,,,,,
0.49,5.900,Hill,5,5,,,,,,
0.93,9.300,Hill,5,5,,,,,,
1.17,2.600,Hill,5,5,,,,climb_top,Anstieg 5,3
1.11,-4.500,Abfahrt,5,5,,,,,,
0.30,-1.600,Flat,5,5,,,,,,
1.63,-4.800,Abfahrt,5,5,,,,,,
0.45,-10.200,Abfahrt,5,5,,,,,,
0.31,-3.000,Abfahrt,5,5,,,,,,
0.85,-7.200,Abfahrt,5,5,,,,,,
1.00,-4.700,Abfahrt,5,5,,,,,,
0.30,-1.200,Flat,5,5,,,,,,
0.33,-9.300,Abfahrt,5,5,,,,,,
2.69,-3.000,Abfahrt,5,5,,,,,,
0.78,-9.700,Abfahrt,5,5,,,,,,
0.71,0.300,Flat,5,5,,,,,,
0.70,3.800,Hill,5,5,,,,,,
2.42,-1.800,Flat,5,5,,,,,,
0.65,-6.500,Abfahrt,5,5,,,,,,
3.42,-0.500,Flat,5,5,,,,,,
0.47,5.200,Medium_Mountain,5,5,climb_start,Anstieg 6,null,,,
1.16,0.900,Medium_Mountain,5,5,,,,,,
0.78,6.300,Medium_Mountain,5,5,,,,,,
0.92,-1.200,Flat,5,5,,,,,,
0.87,4.600,Medium_Mountain,5,5,,,,,,
0.64,7.900,Medium_Mountain,5,5,,,,,,
0.37,14.600,Medium_Mountain,5,5,,,,,,
0.35,2.000,Medium_Mountain,5,5,,,,,,
0.72,6.000,Medium_Mountain,5,5,,,,,,
0.57,18.600,Medium_Mountain,5,5,,,,,,
0.27,1.700,Medium_Mountain,5,5,,,,,,
0.93,10.000,Medium_Mountain,5,5,,,,,,
0.64,13.400,Medium_Mountain,5,5,,,,,,
1.09,9.100,Medium_Mountain,5,5,,,,,,
1.08,2.300,Medium_Mountain,5,5,,,,,,
0.31,15.600,Medium_Mountain,5,5,,,,,,
0.49,7.700,Medium_Mountain,5,5,,,,,,
0.22,1.200,Medium_Mountain,5,5,,,,climb_top,Anstieg 6,1
0.62,-3.500,Abfahrt,5,5,,,,,,
0.77,-8.700,Abfahrt,5,5,,,,,,
0.33,-13.500,Abfahrt,5,5,,,,,,
0.41,-5.100,Abfahrt,5,5,,,,,,
0.69,-11.600,Abfahrt,5,5,,,,,,
0.70,-1.700,Flat,5,5,,,,,,
0.49,-12.400,Abfahrt,5,5,,,,,,
0.34,-5.000,Abfahrt,5,5,,,,,,
0.27,-19.100,Abfahrt,5,5,,,,,,
0.68,-9.600,Abfahrt,5,5,,,,,,
0.27,-1.300,Flat,5,5,,,,,,
0.76,-9.200,Abfahrt,5,5,,,,,,
0.34,-0.800,Flat,5,5,,,,,,
0.68,-5.700,Abfahrt,5,5,,,,,,
0.85,4.100,Medium_Mountain,5,5,climb_start,Anstieg 7,null,,,
0.38,-5.200,Abfahrt,5,5,,,,,,
0.40,4.200,Medium_Mountain,5,5,,,,,,
0.54,12.100,Medium_Mountain,5,5,,,,,,
1.23,2.500,Medium_Mountain,5,5,,,,,,
0.70,6.700,Medium_Mountain,5,5,,,,,,
1.19,10.500,Medium_Mountain,5,5,,,,climb_top,Anstieg 7,3
1.08,-4.100,Abfahrt,5,5,,,,,,
0.74,-9.300,Abfahrt,5,5,,,,,,
0.53,0.600,Flat,5,5,,,,,,
0.47,5.300,Hill,5,5,,,,,,
1.27,-6.000,Abfahrt,5,5,,,,,,
0.51,5.600,Hill,5,5,,,,,,
0.42,-0.600,Flat,5,5,,,,,,
0.45,-8.100,Abfahrt,5,5,,,,,,
0.84,-3.700,Abfahrt,5,5,,,,,,
0.61,-6.500,Abfahrt,5,5,,,,,,
3.30,-1.900,Flat,5,5,,,,,,
0.36,2.600,Flat,5,5,,,,,,
0.26,-5.800,Abfahrt,5,5,,,,,,
4.03,-1.400,Flat,5,5,,,,,,
0.31,9.000,Hill,5,5,,,,,,
0.51,-5.700,Abfahrt,5,5,,,,,,
0.38,0.900,Flat,5,5,,,,,,
1.52,-3.600,Abfahrt,5,5,,,,,,
1.55,-0.700,Flat,5,5,,,,,,
0.72,5.700,Hill,5,5,,,,,,
0.24,-5.900,Abfahrt,5,5,,,,,,
0.85,-0.400,Flat,5,5,,,,,,
1.06,2.800,Hill,5,5,,,,,,
0.24,-2.000,Flat,5,5,,,,,,
0.36,2.500,Flat,5,5,,,,,,
0.23,8.300,Hill,5,5,,,,,,
0.66,4.800,Hill,5,5,,,,,,
0.38,1.400,Flat,5,5,,,,,,
0.41,-7.700,Abfahrt,5,5,,,,,,
2.30,-3.600,Abfahrt,5,5,,,,,,
0.37,1.300,Flat,5,5,,,,,,
0.28,8.500,Hill,5,5,,,,,,
0.59,-9.800,Abfahrt,5,5,,,,,,
0.97,2.300,Flat,5,5,,,,,,
0.86,-3.800,Abfahrt,5,5,,,,,,
0.26,-10.100,Abfahrt,5,5,,,,,,
0.25,1.800,Flat,5,5,,,,,,
1.10,-3.300,Abfahrt,5,5,,,,,,
1.14,2.800,Hill,5,5,,,,,,
1.07,-2.400,Abfahrt,5,5,,,,,,
0.40,6.600,Hill,5,5,,,,,,
0.30,-1.100,Flat,5,5,,,,,,
0.32,-12.700,Abfahrt,5,5,,,,,,
0.74,-2.700,Abfahrt,5,5,,,,,,
0.48,1.400,Flat,5,5,,,,,,
0.54,6.200,Hill,5,5,,,,finish_flat,Ziel,null
