length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.79,8.800,Medium_Mountain,5,5,,,,,,
0.77,-1.900,Flat,5,5,,,,,,
0.43,8.100,Medium_Mountain,5,5,,,,,,
0.48,12.100,Medium_Mountain,5,5,,,,,,
0.54,5.100,Medium_Mountain,5,5,,,,climb_top,Burgweg 2,3
1.12,-2.900,Abfahrt,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.88,-6.500,Abfahrt,5,5,,,,,,
0.36,-10.800,Abfahrt,5,5,,,,,,
0.45,-5.000,Abfahrt,5,5,,,,,,
1.18,0.300,Flat,5,5,,,,,,
2.84,-6.300,Abfahrt,5,5,,,,,,
0.75,1.700,Flat,5,5,,,,,,
0.83,-6.700,Abfahrt,5,5,,,,,,
0.55,-9.600,Abfahrt,5,5,,,,,,
0.43,4.500,Hill,5,5,,,,,,
0.67,-7.000,Abfahrt,5,5,,,,,,
4.62,-1.200,Flat,5,5,,,,,,
2.34,1.600,Flat,5,5,,,,,,
0.50,-3.600,Abfahrt,5,5,,,,,,
1.30,2.600,Hill,5,5,,,,,,
0.42,-1.000,Flat,5,5,,,,,,
1.01,-3.900,Abfahrt,5,5,,,,,,
0.61,2.300,Flat,5,5,,,,,,
0.43,-5.900,Abfahrt,5,5,,,,,,
2.50,-1.200,Flat,5,5,,,,,,
1.02,1.700,Flat,5,5,,,,,,
2.90,-1.700,Flat,5,5,,,,,,
0.49,3.000,Flat,5,5,,,,,,
0.39,-2.400,Flat,5,5,,,,,,
3.28,1.900,Flat,5,5,,,,,,
1.18,-1.000,Flat,5,5,,,,,,
0.87,4.600,Medium_Mountain,5,5,climb_start,Mammolshain 1,null,,,
0.57,12.700,Medium_Mountain,5,5,,,,,,
0.67,9.100,Medium_Mountain,5,5,,,,,,
0.64,4.000,Medium_Mountain,5,5,,,,climb_top,Mammolshain 1,3
0.74,-1.800,Flat,5,5,,,,,,
0.58,-6.400,Abfahrt,5,5,,,,,,
0.53,-3.300,Abfahrt,5,5,,,,,,
0.40,2.600,Flat,5,5,,,,,,
1.33,-5.300,Abfahrt,5,5,,,,,,
1.00,-1.700,Flat,5,5,,,,,,
0.60,-5.600,Abfahrt,5,5,,,,,,
2.39,-2.400,Abfahrt,5,5,,,,,,
2.39,1.400,Medium_Mountain,5,5,,,,,,
0.44,-1.900,Medium_Mountain,5,5,,,,,,
0.35,6.500,Medium_Mountain,5,5,,,,,,
1.18,-1.000,Medium_Mountain,5,5,,,,,,
0.87,4.600,Medium_Mountain,5,5,climb_start,Mammolshain 2,null,,,
0.43,13.200,Medium_Mountain,5,5,,,,,,
0.82,9.400,Medium_Mountain,5,5,,,,,,
0.64,4.000,Medium_Mountain,5,5,,,,climb_top,Mammolshain 2,3
0.74,-1.800,Flat,5,5,,,,,,
0.58,-6.400,Abfahrt,5,5,,,,,,
0.53,-3.300,Abfahrt,5,5,,,,,,
0.40,2.600,Flat,5,5,,,,,,
4.74,-3.500,Abfahrt,5,5,,,,,,
17.74,-0.400,Flat,5,5,,,,,,
0.56,3.800,Hill,5,5,,,,,,
3.42,-0.400,Flat,5,5,,,,,,
0.36,2.800,Flat,5,5,,,,,,
2.18,-0.800,Flat,5,5,,,,,,
0.59,3.600,Hill,5,5,,,,,,
2.73,-0.200,Flat,5,5,,,,finish_flat,Ziel,null
