length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.86,-4.200,Abfahrt,5,5,,,,,,
1.37,0.400,Flat,5,5,,,,,,
0.54,5.500,Hill,5,5,,,,,,
0.75,-5.200,Abfahrt,5,5,,,,,,
1.23,1.100,Flat,5,5,,,,,,
0.42,-2.400,Flat,5,5,,,,,,
0.39,-11.200,Abfahrt,5,5,,,,,,
3.45,2.700,Hill,5,5,,,,,,
1.03,-1.500,Flat,5,5,,,,,,
0.82,-4.800,Abfahrt,5,5,,,,,,
0.95,-1.900,Flat,5,5,,,,,,
0.58,-6.800,Abfahrt,5,5,,,,,,
1.17,3.400,Hill,5,5,,,,,,
0.53,6.600,Hill,5,5,,,,,,
0.47,1.800,Flat,5,5,,,,,,
1.52,-5.400,Abfahrt,5,5,,,,,,
4.03,0.600,Flat,5,5,,,,,,
0.52,-2.300,Abfahrt,5,5,,,,,,
0.51,-7.100,Abfahrt,5,5,,,,,,
0.38,-2.400,Abfahrt,5,5,,,,,,
0.72,7.500,Cobble_Hill,5,5,,,,,,
0.92,-3.900,Abfahrt,5,5,,,,,,
1.04,4.400,Hill,5,5,,,,,,
1.50,-4.200,Abfahrt,5,5,,,,,,
2.67,3.700,Cobble_Hill,5,5,,,,,,
2.11,-1.700,Cobble,5,5,,,,,,
0.87,5.100,Hill,5,5,,,,,,
0.79,2.000,Flat,5,5,,,,,,
0.71,-6.900,Abfahrt,5,5,,,,,,
0.40,10.400,Cobble_Hill,5,5,,,,,,
3.65,1.000,Flat,5,5,,,,,,
0.63,-5.700,Abfahrt,5,5,,,,,,
0.71,-1.700,Flat,5,5,,,,,,
0.87,-5.700,Abfahrt,5,5,,,,,,
1.15,4.200,Cobble_Hill,5,5,,,,,,
0.69,7.500,Cobble_Hill,5,5,,,,,,
1.35,-0.800,Flat,5,5,,,,,,
0.69,3.000,Hill,5,5,,,,,,
2.52,-3.300,Abfahrt,5,5,,,,,,
0.52,-9.600,Abfahrt,5,5,,,,,,
1.71,2.200,Flat,5,5,,,,,,
0.87,4.900,Hill,5,5,,,,,,
2.78,-0.500,Flat,5,5,,,,,,
1.33,-3.500,Abfahrt,5,5,,,,,,
0.55,-6.200,Abfahrt,5,5,,,,,,
0.83,4.900,Cobble_Hill,5,5,,,,,,
0.41,1.000,Flat,5,5,,,,,,
1.37,-4.500,Abfahrt,5,5,,,,,,
2.67,3.700,Hill,5,5,,,,,,
2.11,-1.700,Flat,5,5,,,,,,
0.87,5.100,Hill,5,5,,,,,,
0.78,2.100,Flat,5,5,,,,,,
0.72,-6.800,Abfahrt,5,5,,,,,,
0.40,10.400,Cobble_Hill,5,5,,,,,,
2.57,0.900,Flat,5,5,,,,,,
0.37,-7.100,Abfahrt,5,5,,,,,,
0.45,-1.100,Flat,5,5,,,,,,
1.40,3.300,Hill,5,5,,,,,,
0.65,-9.500,Abfahrt,5,5,,,,,,
1.26,4.400,Hill,5,5,,,,,,
1.43,-0.200,Flat,5,5,,,,,,
0.86,-4.000,Abfahrt,5,5,,,,,,
0.37,-7.400,Abfahrt,5,5,,,,,,
1.04,-2.700,Abfahrt,5,5,,,,,,
1.60,5.000,Hill,5,5,,,,finish_hill,Ziel,null
