length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.69,1.000,Hill,5,5,,,,,,
0.45,-2.600,Hill,5,5,,,,,,
1.77,6.300,Hill,5,5,,,,,,
1.89,-3.200,Abfahrt,5,5,,,,,,
1.23,-6.200,Abfahrt,5,5,,,,,,
0.36,0.800,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.42,8.000,Hill,5,5,,,,,,
0.50,-7.500,Abfahrt,5,5,,,,,,
0.37,-2.100,Flat,5,5,,,,,,
0.83,5.500,Hill,5,5,,,,,,
1.04,-1.400,Flat,5,5,,,,,,
0.49,-5.900,Abfahrt,5,5,,,,,,
0.87,-1.500,Flat,5,5,,,,,,
3.55,-6.500,Abfahrt,5,5,,,,,,
7.80,1.000,Medium_Mountain,5,5,,,,,,
0.61,14.100,Hill,5,5,climb_start,Camerino,null,,,
0.54,6.100,Hill,5,5,,,,,,
0.56,3.000,Hill,5,5,,,,,,
0.50,9.700,Hill,5,5,,,,,,
0.39,17.600,Medium_Mountain,5,5,,,,climb_top,Camerino,3
1.22,-1.500,Flat,5,5,,,,,,
1.10,1.500,Flat,5,5,,,,,,
1.05,-5.000,Abfahrt,5,5,,,,,,
0.69,1.000,Hill,5,5,,,,,,
0.45,-2.600,Hill,5,5,,,,,,
1.77,6.300,Hill,5,5,,,,,,
1.89,-3.200,Abfahrt,5,5,,,,,,
1.23,-6.200,Abfahrt,5,5,,,,,,
0.36,0.800,Flat,5,5,,,,,,
0.42,8.000,Hill,5,5,,,,,,
0.50,-7.500,Abfahrt,5,5,,,,,,
0.37,-2.100,Flat,5,5,,,,,,
0.83,5.500,Hill,5,5,,,,,,
1.04,-1.400,Flat,5,5,,,,,,
0.49,-5.900,Abfahrt,5,5,,,,,,
0.87,-1.500,Flat,5,5,,,,,,
3.55,-6.500,Abfahrt,5,5,,,,,,
0.45,4.100,Hill,5,5,,,,,,
7.46,1.000,Flat,5,5,,,,,,
0.52,14.800,Hill,5,5,climb_start,Camerino,null,,,
0.51,6.100,Hill,5,5,,,,,,
0.49,2.600,Hill,5,5,,,,,,
0.57,9.300,Hill,5,5,,,,,,
0.39,17.600,Medium_Mountain,5,5,,,,climb_top,Camerino,3
1.22,-1.500,Flat,5,5,,,,,,
1.10,1.500,Flat,5,5,,,,,,
1.05,-5.000,Abfahrt,5,5,,,,,,
0.69,1.000,Hill,5,5,,,,,,
0.45,-2.600,Hill,5,5,,,,,,
1.77,6.300,Hill,5,5,,,,,,
1.89,-3.200,Abfahrt,5,5,,,,,,
1.23,-6.200,Abfahrt,5,5,,,,,,
0.36,0.800,Flat,5,5,,,,,,
0.42,8.000,Hill,5,5,,,,,,
0.50,-7.500,Abfahrt,5,5,,,,,,
0.37,-2.100,Flat,5,5,,,,,,
0.83,5.500,Hill,5,5,,,,,,
1.04,-1.400,Flat,5,5,,,,,,
0.49,-5.900,Abfahrt,5,5,,,,,,
0.87,-1.500,Flat,5,5,,,,,,
3.55,-6.500,Abfahrt,5,5,,,,,,
0.45,4.100,Hill,5,5,,,,,,
7.46,1.000,Flat,5,5,,,,,,
0.52,15.000,Hill,5,5,climb_start,Camerino,null,,,
0.51,6.100,Hill,5,5,,,,,,
0.49,2.600,Hill,5,5,,,,,,
0.57,9.400,Hill,5,5,,,,,,
0.39,17.700,Hill,5,5,,,,,,
0.35,8.200,Hill,5,5,,,,finish_hill,Camerino,3
