length_km,gradient_percent,terrain,tech_level,wind_exp,marker_type,marker_name,marker_cat,end_marker_type,end_marker_name,end_marker_cat
0.77,-8.700,Abfahrt,5,5,,,,,,
3.57,-5.700,Abfahrt,5,5,,,,,,
1.28,0.400,Flat,5,5,,,,,,
1.09,-3.900,Abfahrt,5,5,,,,,,
1.54,-0.900,Flat,5,5,,,,,,
0.77,2.700,Hill,5,5,climb_start,Montefeldino,null,,,
0.37,8.000,Hill,5,5,,,,,,
0.48,12.100,Hill,5,5,,,,climb_top,Montefeldino,4
0.40,-5.100,Abfahrt,5,5,,,,,,
0.58,-1.200,Flat,5,5,,,,,,
0.61,-5.200,Abfahrt,5,5,,,,,,
1.12,-2.000,Flat,5,5,,,,sprint_intermediate,Sprint 2,Sprint
0.65,-6.900,Abfahrt,5,5,,,,,,
5.24,-0.800,Flat,5,5,,,,,,
2.19,4.400,Hill,5,5,,,,,,
2.55,-3.400,Abfahrt,5,5,,,,,,
2.62,-0.200,Flat,5,5,,,,,,
1.91,4.200,Hill,5,5,climb_start,San Pietro e Paclo,null,,,
0.75,9.500,Hill,5,5,,,,,,
0.87,5.300,Hill,5,5,,,,climb_top,San Pietro e Paclo,4
1.56,-4.100,Abfahrt,5,5,,,,,,
0.85,0.100,Flat,5,5,,,,,,
2.17,-4.800,Abfahrt,5,5,,,,,,
0.85,-0.900,Flat,5,5,,,,,,
0.67,4.400,Medium_Mountain,5,5,climb_start,Monte della Matera,null,,,
0.51,12.600,Medium_Mountain,5,5,,,,,,
0.60,5.400,Medium_Mountain,5,5,,,,,,
0.66,1.600,Flat,5,5,,,,,,
1.00,9.000,Medium_Mountain,5,5,,,,,,
0.46,-1.100,Flat,5,5,,,,,,
0.60,6.400,Medium_Mountain,5,5,,,,,,
1.14,0.300,Flat,5,5,,,,,,
0.94,7.200,Medium_Mountain,5,5,,,,climb_top,Monte della Matera,3
1.76,-6.700,Abfahrt,5,5,,,,,,
0.51,1.700,Flat,5,5,,,,,,
1.18,-4.500,Abfahrt,5,5,,,,,,
1.01,-8.400,Abfahrt,5,5,,,,,,
0.60,-5.100,Abfahrt,5,5,,,,,,
1.11,-0.400,Flat,5,5,,,,,,
0.52,12.300,Hill,5,5,,,,,,
0.97,-6.000,Abfahrt,5,5,,,,,,
0.84,-3.200,Abfahrt,5,5,,,,,,
0.59,-6.700,Abfahrt,5,5,,,,,,
0.66,7.100,Hill,5,5,,,,,,
0.48,0.800,Flat,5,5,,,,,,
0.37,8.200,Hill,5,5,,,,,,
0.74,-1.700,Flat,5,5,,,,,,
1.65,1.600,Flat,5,5,,,,,,
1.79,-1.700,Flat,5,5,,,,,,
1.08,-5.300,Abfahrt,5,5,,,,,,
2.11,1.100,Hill,5,5,climb_start,Santario del Bearte Santo,null,,,
0.61,10.100,Hill,5,5,,,,,,
0.74,6.800,Hill,5,5,,,,,,
0.65,0.100,Flat,5,5,,,,,,
0.98,3.900,Hill,5,5,,,,,,
0.68,8.100,Hill,5,5,,,,,,
0.37,11.800,Hill,5,5,,,,climb_top,Santario del Bearte Santo,3
1.56,-3.900,Abfahrt,5,5,,,,,,
0.66,2.600,Hill,5,5,,,,,,
1.20,-4.500,Abfahrt,5,5,,,,,,
1.01,-8.400,Abfahrt,5,5,,,,,,
0.60,-5.100,Abfahrt,5,5,,,,,,
1.11,-0.400,Flat,5,5,,,,,,
0.52,12.300,Hill,5,5,,,,,,
0.97,-6.000,Abfahrt,5,5,,,,,,
0.75,-3.100,Abfahrt,5,5,,,,,,
0.68,-6.400,Abfahrt,5,5,,,,,,
0.66,7.100,Hill,5,5,,,,,,
0.48,0.900,Flat,5,5,,,,,,
0.39,7.600,Hill,5,5,,,,,,
0.73,-1.700,Flat,5,5,,,,,,
1.65,1.600,Flat,5,5,,,,,,
1.83,-1.700,Flat,5,5,,,,,,
1.04,-5.500,Abfahrt,5,5,,,,,,
2.11,1.100,Flat,5,5,climb_start,Santario del Bearte Santo 2,null,,,
0.61,10.100,Hill,5,5,,,,,,
0.74,6.800,Hill,5,5,,,,,,
0.65,0.100,Flat,5,5,,,,,,
0.98,3.900,Hill,5,5,,,,,,
1.28,8.700,Hill,5,5,,,,climb_top,Santario del Bearte Santo 2,3
1.66,-3.400,Abfahrt,5,5,,,,finish_hill,Ziel,null
